1.0, 0.6726785613483853, 0.6634087394714355, 0.7668666666666667, 0.7754
2.0, 0.5933017992125618, 0.6088026203155518, 0.7959777777777778, 0.7852
3.0, 0.5388583077165816, 0.5079666924476623, 0.8147555555555556, 0.818
4.0, 0.5009607955773672, 0.5559933484077454, 0.8275111111111111, 0.8112
5.0, 0.4553772768417994, 0.5402216615915298, 0.8446888888888889, 0.8172
6.0, 0.42588974780506555, 0.4251459743022919, 0.8534888888888889, 0.8484
7.0, 0.39637580105728576, 0.4115570505142212, 0.8632222222222222, 0.86
8.0, 0.36584234421783024, 0.40380187854766847, 0.8738888888888889, 0.8648
9.0, 0.3444930539766947, 0.36925715478658677, 0.8803777777777778, 0.8802
10.0, 0.3204491716040505, 0.3882547480583191, 0.8911111111111111, 0.8652
11.0, 0.2917742420607143, 0.37092052421569827, 0.8996444444444445, 0.876
12.0, 0.2706502802716361, 0.37426760783195495, 0.9063777777777777, 0.8728
13.0, 0.24744059639109506, 0.3591319687604904, 0.9134666666666666, 0.8798
14.0, 0.22354966451856825, 0.31702843156456945, 0.9225777777777778, 0.895
15.0, 0.20464372695816888, 0.31015860165953635, 0.9296666666666666, 0.897
16.0, 0.1725157121989462, 0.2914909390628338, 0.9403111111111111, 0.9066
17.0, 0.1574003028790156, 0.2973855218350887, 0.9449555555555555, 0.9022
18.0, 0.12979396763642628, 0.28281739481389523, 0.9546, 0.9066
19.0, 0.1131992172183262, 0.2678656891345978, 0.9600222222222222, 0.9136
20.0, 0.09261661490193672, 0.2866145797014236, 0.9680444444444445, 0.9156
21.0, 0.07483018957566884, 0.26335728425979615, 0.9737111111111111, 0.9194
22.0, 0.06076697870269418, 0.30086056621074675, 0.9795555555555555, 0.9144
23.0, 0.04730049907362296, 0.29519566102027894, 0.9838222222222223, 0.9188
24.0, 0.04047342688764135, 0.30459880042057486, 0.9866, 0.9226
25.0, 0.03646987757022596, 0.2928276505573536, 0.9874888888888889, 0.927
26.0, 0.03435895079604039, 0.28062290848921984, 0.9886444444444444, 0.9252
27.0, 0.03274549795929343, 0.27893150283917784, 0.9893777777777778, 0.9232
28.0, 0.0324816795916607, 0.2699714523643255, 0.9894444444444445, 0.9254
29.0, 0.03306736608323538, 0.2897285669773817, 0.9895555555555555, 0.9222
30.0, 0.033704599444733724, 0.2917102989040315, 0.9886222222222222, 0.9216
